x,y
0.016694956693905638,-3.8211529983261023
0.33015071298944176,-3.9782144716203893
0.21634507417105908,-3.7803590262968285
0.3055168453783349,-3.1569257863777227
0.1972632037057679,-4.735041078832641
0.31296782845622473,-2.6319547799864083
0.48979448828944594,-2.306246815251136
0.5720868853523999,-3.3515790112261366
0.6258622819398195,-2.673001330557274
0.5451609957900393,-3.3701739860413555
0.28128940023295135,-2.9836622403722055
0.7337229850391689,-1.8117400321648318
0.9311226211352942,-2.715517669374315
0.7998007745577165,-2.859384357484265
0.6862507680276971,-3.2777219877025483
0.8073118836664824,-3.1023861929122387
0.5176299724422498,-2.4878076444227677
0.18510461279742563,-3.360373922388524
0.3828035150837591,-2.5881685489792123
0.0482379691572562,-4.20564810073694
0.23511444169875506,-3.440119277890078
0.23654552284757535,-3.6366560713287743
0.09995029405973743,-3.9557435523982476
0.7384111213159296,-2.7259837774658355
0.7450675959588311,-3.079747025389868
0.7611687546562323,-2.646912386424858
0.0647171353307181,-3.9553220016817328
0.8685173508878605,-2.0453657175800872
0.8816713889337658,-2.0276294260992316
0.9834935233814982,-1.594280641443792
0.17741635182239424,-4.401532876807014
0.7090517676038327,-2.737313798215319
0.09821815392529076,-3.1250505036121483
0.5399820212692173,-1.9142378032574683
0.019514879190765333,-3.391350827258968
0.2218561246841596,-3.3059405363639787
0.23502308141556605,-2.9190448893617846
0.15632851197939845,-3.0538622075298347
0.7888306662470125,-2.1583973384279775
0.12479985848236108,-3.9196118882593893
0.24599437208276465,-3.4108841815717286
0.5125275124291168,-2.059216113737402
0.2958419065419299,-3.1037865187379907
0.8523626670452574,-2.2529884371323683
0.054579389197608075,-3.7418480991814236
0.985123460512187,-1.3535742434281408
0.9030811151370696,-2.5875951121664427
0.12040516518246092,-4.266621565358876
0.8892514097196611,-2.0759589929556057
0.6541615901993348,-2.1024838436541176
0.7892492342960074,-2.379008148990098
0.532964526331544,-3.488418793909981
0.22863065488987577,-4.210090099687662
0.5883888610996713,-1.7082086117308575
0.000537073471889804,-3.8007788627350116
0.5433626147155147,-3.458413323087325
0.7084103289779553,-3.0520442691937544
0.8782030812814418,-2.623338034701482
0.9888470185413829,-1.8632595030473964
0.6190987616988229,-3.448340945705845
0.6318550735235293,-1.9966620922321114
0.04462328320467224,-4.339907075251584
0.08711746181761293,-3.1944746252140312
0.5464791954783802,-4.042000146910854
0.28219124077551583,-2.897349054649107
0.7661335865305943,-2.6347947397046125
0.9863324929344036,-2.3401164831463728
0.20119017392089944,-3.9161052649873467
0.39099000381397553,-2.7485030795608574
0.7913561507984748,-2.212264496804543
0.21198265243075065,-3.92564068481738
0.7250062216315065,-2.455836799276418
0.33121753324631376,-3.4776006660160883
0.14478130796643573,-3.79580506719005
0.6484014611754125,-2.8279337901260733
0.08409249446328826,-3.5500445522152253
0.39374817087364156,-3.9404999495943307
0.21890669955430364,-3.8344688564734284
0.6647007704506521,-2.3681087599007435
0.9289267456211731,-1.5915126889098112
0.20644380621759062,-3.8408858008206592
0.4186619374825762,-2.9747581641962584
0.05015850022831092,-4.102188560759644
0.997278200739022,-2.6629208677966654
0.803552706477956,-2.4089198668709266
0.09765894854819213,-3.6392628590937037
0.07104652764643282,-3.9522756920805233
0.6255761277321406,-2.2451037384164465
0.3013913069273124,-2.8728654420547235
0.3928501110497309,-3.5618755129905924
0.539811390900268,-3.078327210415881
0.30980212428401865,-3.2338903120121976
0.5960968732350566,-3.3954588198515676
0.19224368640996092,-3.9648652756241387
0.5143945625299926,-3.168574713473566
0.06593369371803903,-3.930717211079756
0.23345747997900712,-3.826161490249287
0.5067114806132059,-2.6277621735114964
0.5814011162532986,-2.4256868470708044
0.1409133631291276,-4.142364050414874
