x,y
0.1804409754138816,7.317901502595863
0.24148365052419885,8.156652882570945
0.18797329686937136,7.722306240940572
0.9898506591474242,4.83456532641519
0.13137989738253264,7.772045514104802
0.8371445826264816,5.369775515856107
0.4303496229028354,6.299501947351159
0.2651928217028159,6.710598308803704
0.29026436121272803,7.764517442580673
0.7431400237194199,5.1242492104956465
0.6800310035448608,6.302031740084433
0.9559670066631154,5.519498088924015
0.40510024701965464,6.360818378089706
0.10542009405416708,7.295227289750799
0.03263357164277092,8.531188846331661
0.5096447636364947,6.814540953524119
0.687658896389307,5.991873380046278
0.26460370993101445,8.333181323819769
0.7510039365439589,6.79552018157708
0.6168426290666711,5.946211790912037
0.8991770148188676,5.338179809381617
0.16641314796471485,7.91809416700993
0.06525702643062514,7.633603940160838
0.598462792737017,6.585987298783527
0.08268165237847125,7.640488462589647
0.5050274207140625,6.164677535311767
0.11642973480952457,6.887877596545367
0.4322655256712118,7.450356909577556
0.5071558329352859,6.990091653964238
0.432500220557403,7.426439164241815
0.6221548547379562,6.12975598290045
0.4957131489931861,6.1288655878421086
0.49310180376072577,7.1037102590685155
0.8981125612884392,4.897606946565282
0.10987143163989133,7.39316538238387
0.8197407732509562,4.758369487891195
0.9280816791086238,5.44196769988561
0.08128440845793516,7.288923597163151
0.09780649300579602,8.050692649716549
0.9798427992486952,5.517194872616975
0.6431167943781432,6.014315524442652
0.4694947541865204,7.096408112252273
0.8177738211090507,5.681537910222396
0.023351012148297823,8.377239741554614
0.14874287081707427,8.126671992683045
0.235472053069132,7.170163665568971
0.7666100729163982,5.933360729513124
0.1740133470196774,6.701883626924506
0.11208133345851956,6.678543505204353
0.7143002960665812,6.14770360086605
0.9678244751561702,6.138789046014576
0.23824994154332002,7.67069584277466
0.8064535806467767,4.615565154378609
0.604332118905616,6.622295280772696
0.06191037372776009,8.355629864209181
0.21254103197330532,7.839209436858177
0.7045113528416468,6.365383996867988
0.8730699004558778,5.9353711116077275
0.7535696840367181,6.812989925480691
0.38512034082229507,5.27198318523428
0.40193268176584296,6.9420205328379465
0.5932665453686872,6.657439682575345
0.03542028229641103,6.868276556936798
0.19711287756818374,6.942819743607268
0.29990632331118705,7.762561456150901
0.8233450640048915,3.9177190427038893
0.7237599191064032,5.517144065086206
0.34962528178363017,7.908892496078101
0.5034922603210493,6.793632716000536
0.23761659184664818,7.788243818084976
0.6422971134606014,5.866001426711652
0.22839115239816155,7.761632722622925
0.4544337138946003,7.14240891520875
0.009209871945840886,8.683733976399218
0.09179958101247021,7.974174096826636
0.45521265346319884,5.845478042464504
0.6642825456250867,4.817720985035312
0.7525582539628779,5.3887519450741665
0.7699313624457588,6.227978001139213
0.7402549371418046,5.910314178175906
0.6126838179391535,6.048333223060835
