x1,x2,y
-2.0339928417348174,2.013923911615567,95.76072709764765
-1.7196278653176789,-1.5585280931028882,69.09095769988377
0.8449555356648686,-0.9074294396395484,3.988791419457561
-0.5730471957294903,-1.1316282002284477,15.20892391802607
-0.8683995376571403,-1.2474027678343529,21.84484947910577
-2.550313189358654,-2.186712533263235,190.73120097077725
-1.6006683201339236,-0.6293543906558825,42.25509924608454
2.677431702347251,-0.29017735004335377,-168.6350633573634
-3.679961262196163,-1.056562901203971,460.5452768229088
0.7200100418357582,-1.2716158444106387,13.246808007309827
-4.190518465466754,-1.3569245898616253,680.3236689648256
-2.4576040999895343,-1.538726650280273,156.18718711863664
4.3314818043225785,-0.7052030423119637,-724.5427786915778
-2.2224958988638486,-0.12982016284287434,99.27070361018508
-3.5088423003010516,1.6837412504778264,391.0495258113788
-0.9837655880093132,-1.5033449224933408,30.659918964089428
-3.036866178111597,1.1447558161160831,251.89369733597337
1.197294118612703,-1.489393725335621,6.804370028798022
-4.242884476326237,-2.0858851187307126,723.5815478907398
2.565811851228748,1.111504085126981,-127.46715672690652
-3.69206936964063,-1.9522030176874328,485.90418486820226
3.455946162208397,-0.028925874064536394,-366.2203880632115
-1.7821561577249154,-2.8132871717191046,118.31395838819867
3.8488826799138725,2.763498226690131,-387.9050306976495
-3.50160037288483,1.0632210564440392,383.67261999084457
-2.6140317975289094,2.5979017309858445,189.66239893355123
-3.5369298212544233,-2.003367388382662,432.77940954840756
4.559673942894417,2.383951616478738,-747.8238595409991
4.619512569623552,-1.1207756471491626,-873.8466499264629
3.9491208233941464,2.5787101611244694,-441.8738264552022
0.11762653959640978,1.3304712377504968,18.555577151175584
-1.9467016792779237,1.4175816763198243,75.10376782446747
-2.0506540574991683,-2.3652840612026114,126.13906083417444
3.7234228038108963,-2.5382675887143558,-395.7938602126212
-2.892060914830359,-1.486701492720548,238.91066796214278
-3.1370697062699593,-2.1710492185302366,317.97200476310775
-1.5536413836747611,2.2495920028856284,64.89139827662109
1.0670799588651114,-1.9399273957360252,25.87722298868023
-1.0697867774527134,-1.8787402165902056,43.95970770000301
-0.045996230321279974,-1.6295467244796225,25.881448910440117
3.6665948394035226,0.03270216828193728,-437.7206417791253
-4.330082986514428,1.4787425377103771,725.7620162355282
-3.815169985957186,-1.1826093319091198,514.2459789134094
-1.9818255057583025,-2.5978022339257834,127.73258048994468
-0.8494452835532664,2.009828149133882,36.17581317918663
-3.7792976466646397,1.3356862142209538,483.2592845575217
3.0062751115244684,1.4887868463579785,-203.95861908140904
3.538383262214138,2.6896490585116073,-283.432272324802
4.820478203647195,0.8725982682608953,-982.365051335827
2.025259735869538,2.008841294837617,-18.10872988186317
-0.018431791898430028,-0.6749590667730194,6.0982366845664995
-3.803142010940107,-1.8140726031178531,524.1713588527865
-0.26383686870423695,0.592267405472656,4.653407322551519
-1.9063244153392578,-1.6631082822588528,88.40462252196059
-4.38960858636234,2.464449898974716,765.212742493295
-1.2541535183651362,1.600755057518505,34.33268255285969
4.956398675253848,-2.3532298033909456,-1034.9094800079522
3.4226410284473427,-1.6313086133051813,-333.53527477565683
-2.1460740626768517,0.6397397397004432,88.86943622752912
1.1094652021063016,-2.628150653233951,54.81473916358937
-0.33640335392884246,0.5288378862775618,4.073363278107182
2.133748192978935,1.0636532870366775,-66.163177853849
-4.942609049422799,-0.06185022772896964,1084.388374745443
-3.836261433944115,0.5771110453361752,503.57660583034965
3.59283374877252,-1.3449601804978928,-398.69357446747006
-1.1716381271141794,0.22702391437201985,15.175002261779653
3.047532261210957,2.1387251943759917,-181.54394529406005
-4.3030189663266665,0.03402483350581065,714.4808166311386
4.754488647406221,-0.08133574943025668,-961.2118259516644
-0.8403121722444906,0.6283082768119246,8.66523360379649
-4.158938009454882,2.680740943377381,657.7582378602675
-0.8003576296391666,0.9379576775434701,11.526176936529989
-0.8215353588323859,1.8807525388213664,32.00760497475494
1.7286235599518731,-1.9895774487859625,-7.169769865472652
2.687298556602623,-1.0465027422676716,-162.7963939653617
3.542051318956812,0.648681865395293,-384.5363216417668
-4.219773265111244,0.031063623060245682,673.7766941625357
-3.581146061500479,-2.4896046702842067,463.17801998648036
3.0268957984164153,2.2039940785444516,-172.803304052484
1.362261752125459,-1.4592820064708998,-1.2993508266766156
-4.4092097549282325,-2.8626878296793734,831.9368207809597
-0.6303244137477595,-0.17546792762746932,4.10247421731227
4.0433537941244815,2.0342124305595366,-518.4654674579992
-2.109848845970652,2.9802268241200434,133.03831874083295
-2.403845535081678,-2.581880304689273,180.99471799617038
-4.634060680896299,2.7978357126114624,901.2393198581565
-2.4595650774139077,2.323599989797186,157.33429012123364
-2.123601559455961,1.3316340190172493,92.60518585619246
-1.2619523246577646,-2.9162426613908172,91.99357067487031
4.693480021426149,2.1153584819999054,-842.698632218546
0.0895498028456938,-2.6742687027983116,66.60997864963868
-0.9398384578331136,2.8992728404157084,70.83383692427927
-4.600416348679255,1.7078443652969897,870.7802913078441
4.239218927619186,-2.295576264090585,-629.1035189283663
-0.812358607782091,-1.476678777069249,26.265508425770236
-3.5594166539461436,2.855239114842086,428.3309346443377
-0.8148245493421422,-1.582258360502267,29.12457245293537
-2.8082545786606095,2.8909765448532614,234.02406640175371
-4.0229622922004635,0.4142911074176041,581.4746911453324
-4.696494311973414,-1.4813693438938271,952.9795029145153
3.5357608616658425,-1.1133669070712886,-384.62245227136833
-4.262988870236732,1.5325005528645477,693.04060458531
-4.165979697736095,0.720882507575876,645.0594626047481
3.3848218902255205,-2.8913589941881273,-259.6717974855493
-3.8998109573082274,1.7744193366587009,534.1120302223818
2.5037526958047263,-0.7474969974010568,-134.07081894725465
2.374653383173886,-0.24948187415815593,-116.61781885012235
0.26896347574742485,-0.5868959759228902,4.970807291843378
-2.402727698325935,0.8395345550504283,125.053498448252
1.5253445138649413,-0.2613948063025977,-28.493762646788852
-3.2281877203485743,0.5035748645600995,299.7583955715275
1.601584619600434,1.6393478392144738,0.3704045579421944
-2.325854437275053,1.14530109282496,116.33856811982676
2.3414746056246463,-1.0258934033840381,-104.06059551587481
-4.5233729852345075,-0.9022570177600047,842.2540642404937
-2.7233352400207735,-1.105716389315221,194.75292887186083
2.014624889910009,-2.795119981986536,5.215234800475784
-4.377275021000325,-1.0409590662752548,766.5834630914026
3.007619413970952,0.3135574543073183,-236.78191322770357
-3.700758194428422,0.2960240409894652,452.72989764690345
-2.9840310653009663,0.18337133054935073,237.26405244171045
2.3461827198953342,1.7736648820974041,-67.86993745007167
-4.77926857766258,0.7600713347007648,974.8809310957291
-2.14901930790199,-0.0762701872612106,89.54167911852254
2.4223682657222865,-0.06852557278500404,-123.7832188451947
